rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
592,proud_confident,M007306,a person slowly walked forward while raising up the hands,1,0.7531012,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007306.txt
593,proud_confident,007306,a person slowly walked forward while raising up the hands,1,0.7531012,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007306.txt
594,proud_confident,M002471,a person walks forward while keeping both arms to their side.,2,0.7530708,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002471.txt
595,proud_confident,002471,a person walks forward while keeping both arms to their side.,2,0.7530708,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002471.txt
596,proud_confident,M008130,a person bends forward slightly at the waist and continually uses the left hand to stroke something softly,2,0.7529917,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008130.txt
597,proud_confident,M008687,a person shift back to the left and throws something forward.,1,0.7529688,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008687.txt
598,proud_confident,013780,person leans forward and stretches out left hand to move something around,1,0.7529272,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013780.txt
599,proud_confident,014364,a person raises his right hand to chest height in a pronated position and twice moves it up and down slightly.,1,0.75282854,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014364.txt
600,proud_confident,M001069,a person standing up straight and putting both left and right hands together multiple times.,0,0.75277066,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001069.txt
601,proud_confident,000811,a person motions forward with their left hand.,1,0.75275385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000811.txt
602,proud_confident,000732,a person is using their left arm to point or grab something in front of them,2,0.7527295,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000732.txt
603,proud_confident,007670,a person walks forward placing their left hand on something as they pass by,1,0.7527224,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007670.txt
604,proud_confident,M006145,"a person reaches for something with both hands, the raises their right hand then sets its hands back down.",0,0.7526804,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006145.txt
605,proud_confident,006145,"a person reaches for something with both hands, the raises their left hand then sets its hands back down.",0,0.752668,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006145.txt
606,proud_confident,M003307,a person standing in one spot and waiving their hand.,2,0.752532,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003307.txt
607,proud_confident,003307,a person standing in one spot and waiving their hand.,2,0.752532,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003307.txt
608,proud_confident,M003923,a person appears to be moving something with both hands.,0,0.75247425,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003923.txt
609,proud_confident,003923,a person appears to be moving something with both hands.,0,0.75247425,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003923.txt
610,proud_confident,M009725,a person evading something by dodging to the left,1,0.75244427,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009725.txt
611,proud_confident,M001474,a person waves at something with their left hand.,0,0.75232816,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001474.txt
612,proud_confident,009239,a person raised right and after left arms,2,0.75232136,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009239.txt
613,proud_confident,M004015,"person walks forward with right hand extended to side, trying to feel something.",0,0.7520858,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004015.txt
614,proud_confident,M009068,person stands still then throws something with left hand above their head,0,0.7519597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009068.txt
615,proud_confident,M006671,a person reaches forward with their left hand and then with their right hand.,0,0.75190127,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006671.txt
616,proud_confident,M006342,the person holds their arm up to their left and puts it back down.,2,0.75183994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006342.txt
617,proud_confident,000478,a person holds their arms up for balance and walks forward one foot in front of the other,1,0.75182086,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000478.txt
618,proud_confident,M000478,a person holds their arms up for balance and walks forward one foot in front of the other,1,0.75182086,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000478.txt
619,proud_confident,M009425,a person points with their left arm to the right.,1,0.7518048,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009425.txt
620,proud_confident,M010446,a person throw something with left hand,2,0.75171036,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010446.txt
621,proud_confident,M013098,a person throw something with left hand,0,0.75171036,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013098.txt
622,proud_confident,M006536,person walks forward and puts their hand on something as they pass by it,1,0.75166476,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006536.txt
623,proud_confident,006536,person walks forward and puts their hand on something as they pass by it,1,0.75166476,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006536.txt
624,proud_confident,014408,a person is being active with their arms while turning around.,1,0.7516413,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014408.txt
625,proud_confident,M014408,a person is being active with their arms while turning around.,1,0.7516413,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014408.txt
626,proud_confident,M008380,a person raises both of their hands and walks forward.,2,0.7516156,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008380.txt
627,proud_confident,008380,a person raises both of their hands and walks forward.,2,0.7516156,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008380.txt
628,proud_confident,007552,a person points with their left hand.,2,0.7515214,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007552.txt
629,proud_confident,004158,a person walks forward using their left hand to steady themselves on an object.,0,0.7514896,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004158.txt
630,proud_confident,014365,a person walks forward very slightly then brings up their right hand to its face.,2,0.7514765,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014365.txt
631,proud_confident,000988,the person is pointing towards someone.,0,0.75147367,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000988.txt
632,proud_confident,M000988,the person is pointing towards someone.,0,0.75147367,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000988.txt
633,proud_confident,M014503,a person starts by standing and jumps forward by a little bit.,1,0.7514565,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014503.txt
634,proud_confident,014503,a person starts by standing and jumps forward by a little bit.,1,0.7514565,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014503.txt
635,proud_confident,M007244,a person walks to their right and twist something with their left hand.,1,0.7514468,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007244.txt
636,proud_confident,M002920,the person knocks with their right hand,1,0.7514292,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002920.txt
637,proud_confident,M009970,a person repeatedly reaches for an object and appears to put it back with their left hand.,1,0.75140786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009970.txt
638,proud_confident,M008634,the person is standing still and doing something with their right hand.,1,0.75140655,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008634.txt
639,proud_confident,M005410,a person walks a few steps towards something and begins confidently reaching out and touching something in front of them,1,0.75130904,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005410.txt
640,proud_confident,005410,a person walks a few steps towards something and begins confidently reaching out and touching something in front of them,1,0.75130904,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005410.txt
641,proud_confident,M000885,a person raises their left hand.,2,0.75130093,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000885.txt
642,proud_confident,M014539,a person raises their left hand.,2,0.75130093,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014539.txt
643,proud_confident,M000131,a person raises their left hand.,2,0.75130093,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000131.txt
644,proud_confident,004503,a person moves something with both arms.,2,0.7512075,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004503.txt
645,proud_confident,M004503,a person moves something with both arms.,2,0.7512075,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004503.txt
646,proud_confident,M002234,"a person walks forward with both arms out to their sides, tipping to the right and left, keeping balance.",1,0.75120497,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002234.txt
647,proud_confident,008566,a person walks forward and catches something with their hands.,1,0.75115603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008566.txt
648,proud_confident,M008566,a person walks forward and catches something with their hands.,1,0.75115603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008566.txt
649,proud_confident,M005778,the person moves both hands in front of themselves while standing.,0,0.75115097,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005778.txt
650,proud_confident,M013717,this person holds both arms out to the sides and walks forward.,2,0.7510756,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013717.txt
651,proud_confident,013717,this person holds both arms out to the sides and walks forward.,2,0.7510756,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013717.txt
652,proud_confident,M005320,person walks forward with hands straight up in the air,0,0.75105524,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005320.txt
653,proud_confident,005320,person walks forward with hands straight up in the air,0,0.75105524,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005320.txt
654,proud_confident,000042,a person passes something to the right,2,0.7510184,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000042.txt
655,proud_confident,013636,"a person reaches their right hand straight out to the right, then directly out in front of them.",1,0.7509695,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013636.txt
656,proud_confident,007803,a person is side stepping to their left and then to their right,0,0.750915,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007803.txt
657,proud_confident,011628,a person raising right hand.,2,0.7509128,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011628.txt
658,proud_confident,009970,a person repeatedly reaches for an object and appears to put it back with their right hand.,1,0.75088394,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009970.txt
659,proud_confident,M012731,"a person picks up something in front of them with both hands at shoulder width, tilts it to their left with their right hand, and sets it back down in front of them.",2,0.7507925,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012731.txt
660,proud_confident,M013187,a person moves something from the right to the left.,2,0.7507661,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013187.txt
661,proud_confident,011679,person hold arms up and stumbles forward into the right.,0,0.7507427,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011679.txt
662,proud_confident,M000335,a person raises its right arm then sets it back down.,1,0.75071406,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000335.txt
663,proud_confident,011865,a person walks with their arms slightly outstretched and then turns to the right.,2,0.7506671,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011865.txt
664,proud_confident,M011939,person slowly moves right arm up in the air,2,0.75063026,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011939.txt
665,proud_confident,M009935,a person is in a fighting stance.,0,0.7506125,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009935.txt
666,proud_confident,009935,a person is in a fighting stance.,0,0.7506125,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009935.txt
667,proud_confident,007363,"a person is standing up and facing the left, and right arm is moving upward and to the left as if throwing something.",1,0.75061035,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007363.txt
668,proud_confident,010939,a person throwing something with the right hand and catching it back,0,0.7505589,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010939.txt
669,proud_confident,013984,a person repeatedly throws something with their right hand.,1,0.7505499,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013984.txt
670,proud_confident,M013293,a person waves both hands at their side several times.,1,0.75051045,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013293.txt
671,proud_confident,013293,a person waves both hands at their side several times.,1,0.75051045,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013293.txt
672,proud_confident,M002416,a person stands still them moves their arms a bit.,2,0.7504177,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002416.txt
673,proud_confident,002416,a person stands still them moves their arms a bit.,2,0.7504177,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002416.txt
674,proud_confident,M008810,a person lifts and moves something from right to left.,2,0.75039554,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008810.txt
675,proud_confident,M002468,the person prepares to fight by raising there arms and getting in a fighting stance,0,0.75037223,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002468.txt
676,proud_confident,002468,the person prepares to fight by raising there arms and getting in a fighting stance,0,0.75037223,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002468.txt
677,proud_confident,M001317,a person waves friendly with their left hand.,0,0.75022566,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001317.txt
678,proud_confident,013156,person is facing forward waving with their right hand.,0,0.7502163,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013156.txt
679,proud_confident,006910,a person drys off something with their left hand.,0,0.75021416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006910.txt
680,proud_confident,005640,a person walks forward and moves his arms to chest height,2,0.75020266,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005640.txt
681,proud_confident,M005640,a person walks forward and moves his arms to chest height,2,0.75020266,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005640.txt
682,proud_confident,010657,a person turns around and pulls something.,0,0.75017416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010657.txt
683,proud_confident,M010657,a person turns around and pulls something.,0,0.75017416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010657.txt
684,proud_confident,M006703,a person deflects something with their left hand.,2,0.7501677,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006703.txt
685,proud_confident,009068,person stands still then throws something with right hand above their head,0,0.75014114,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009068.txt
686,proud_confident,M000972,"this person does a short sprint forward, holding their arms up to their chest level.",0,0.7501337,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000972.txt
687,proud_confident,000972,"this person does a short sprint forward, holding their arms up to their chest level.",0,0.7501337,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000972.txt
688,proud_confident,004708,person is doing an excercise with hands forward.,2,0.7501067,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004708.txt
689,proud_confident,M004708,person is doing an excercise with hands forward.,2,0.7501067,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004708.txt
690,proud_confident,005894,the person is doing gestures with his right hand.,1,0.75006485,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005894.txt
691,proud_confident,M001801,a person is leaning forward and reaching for something.,1,0.7500547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001801.txt
692,proud_confident,001801,a person is leaning forward and reaching for something.,1,0.7500547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001801.txt
693,proud_confident,M011635,a person raised left hand and pull it down,1,0.7500379,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011635.txt
694,proud_confident,M001821,a person walks forward and towards the right hand side.,1,0.74996287,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001821.txt
695,proud_confident,M007678,a person pointing at something with his right hand.,2,0.7499254,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007678.txt
696,proud_confident,005439,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005439.txt
697,proud_confident,M014570,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014570.txt
698,proud_confident,M004356,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004356.txt
699,proud_confident,012456,a person waves with their right hand,2,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012456.txt
700,proud_confident,014268,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014268.txt
701,proud_confident,003147,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003147.txt
702,proud_confident,M009798,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009798.txt
703,proud_confident,013373,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013373.txt
704,proud_confident,M013879,a person waves with their right hand,0,0.7499069,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013879.txt
705,proud_confident,M014247,a person moves his left arm straight up and then to the left while standing still.,2,0.74989927,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014247.txt
706,proud_confident,012580,the person is lifting something from left to right,0,0.74979734,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012580.txt
707,proud_confident,005453,a person climbs something and reaches to their right with their right hand.,0,0.7497827,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005453.txt
708,proud_confident,M010163,a person walks forward with both arms not swinging at their side,1,0.7497492,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010163.txt
709,proud_confident,010163,a person walks forward with both arms not swinging at their side,1,0.7497492,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010163.txt
710,proud_confident,007129,a person moves hand up and down,2,0.74972355,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007129.txt
711,proud_confident,M007129,a person moves hand up and down,2,0.74972355,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007129.txt
712,proud_confident,M002661,a person turns around (toward their right) and then flings their arms up a few times.,1,0.74966484,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002661.txt
713,proud_confident,007145,a person raises their right hand to their chest and lets it down.,2,0.74963695,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007145.txt
714,proud_confident,M000787,a person walks forward carefully with arms extended.,2,0.7496207,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000787.txt
715,proud_confident,000787,a person walks forward carefully with arms extended.,2,0.7496207,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000787.txt
716,proud_confident,M012367,the person is standing facing forward taking  a step to the right.,1,0.7495791,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012367.txt
717,proud_confident,M001949,a person stretches their arms upwards,1,0.74952286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001949.txt
718,proud_confident,001949,a person stretches their arms upwards,1,0.74952286,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001949.txt
719,proud_confident,M005421,a person waves slowly with their right hand,1,0.7494898,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005421.txt
720,proud_confident,M005971,this person reaches in front and moves something to the right with both arms.,1,0.7494889,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005971.txt
721,proud_confident,008552,a figure raises their left arm to throw,1,0.7494733,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008552.txt
722,proud_confident,012449,the person is reaching over picking something up from the left and the right,2,0.749473,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012449.txt
723,proud_confident,009715,a person puts their right hand on their hip and then holds their left arm up and out,1,0.74943626,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009715.txt
724,proud_confident,M003038,"a person standing,  quickly sidesteps to the left.",2,0.7494333,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003038.txt
725,proud_confident,M011687,a person walks awkwardly forward and picks something up with their left hand.,2,0.74940336,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011687.txt
726,proud_confident,008290,"a person rises their left arm up repeatedly, then catches something.",1,0.7493416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008290.txt
727,proud_confident,M002065,a person jumping forward with great effort.,2,0.7493278,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002065.txt
728,proud_confident,002065,a person jumping forward with great effort.,2,0.7493278,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002065.txt
729,proud_confident,M013800,a person gesturing with their left hand similar to waving a greeting,1,0.7492665,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013800.txt
730,proud_confident,M003199,a person turns to their right and reaches above him with his left hand as if to grab something.,0,0.749256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003199.txt
731,proud_confident,M006179,a person is pushing something towards the right up a against something.,2,0.74925435,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006179.txt
732,proud_confident,000744,a person throws something up with both hands,1,0.74921846,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000744.txt
733,proud_confident,M000744,a person throws something up with both hands,1,0.74921846,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000744.txt
734,proud_confident,011593,person moves forward and uses right  hand to  pick something up and move to side,0,0.7491969,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011593.txt
735,proud_confident,011633,a person waves widely with their right hand.,1,0.7491921,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011633.txt
736,proud_confident,014539,a person raises their right hand.,2,0.7491454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014539.txt
737,proud_confident,000885,a person raises their right hand.,2,0.7491454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000885.txt
738,proud_confident,000131,a person raises their right hand.,2,0.7491454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000131.txt
739,proud_confident,006602,a person dizzily walks forward and uses their hands to steady themselves,1,0.7491343,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006602.txt
740,proud_confident,M006602,a person dizzily walks forward and uses their hands to steady themselves,1,0.7491343,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006602.txt
741,proud_confident,005571,person takes a few steps forward and throws something with right arm twice,1,0.7490811,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005571.txt
742,proud_confident,006999,"a person steps forward slightly, the raises both their hands and places them together.",0,0.74906665,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006999.txt
743,proud_confident,M006999,"a person steps forward slightly, the raises both their hands and places them together.",0,0.74906665,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006999.txt
744,proud_confident,M000405,a person lifts both arm up slightly.,0,0.7490113,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000405.txt
745,proud_confident,000405,a person lifts both arm up slightly.,0,0.7490113,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000405.txt
746,proud_confident,M006385,a person standing still shuffles to the right.,0,0.74892473,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006385.txt
747,proud_confident,007063,the person tilts to their right with outstretched arms.,1,0.7489211,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007063.txt
748,proud_confident,011495,person is jumping forward once,2,0.7488763,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011495.txt
749,proud_confident,M011495,person is jumping forward once,2,0.7488763,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011495.txt
750,proud_confident,003337,a person waves their left hand side to side,1,0.7487911,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003337.txt
751,proud_confident,M008218,a person raising their left hand.,0,0.7487833,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008218.txt
752,proud_confident,003038,"a person standing,  quickly sidesteps to the right.",2,0.7487707,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003038.txt
753,proud_confident,M002076,a person waves back and forth with both arms overhead.,2,0.74876726,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002076.txt
754,proud_confident,002076,a person waves back and forth with both arms overhead.,2,0.74876726,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002076.txt
755,proud_confident,M014369,a person holds their left hand up at someone.,0,0.74868375,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014369.txt
756,proud_confident,M008875,a person walks forward with arms at their side,1,0.74866366,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008875.txt
757,proud_confident,008875,a person walks forward with arms at their side,1,0.74866366,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008875.txt
758,proud_confident,014172,a person waves enthusiastically with their right hand.,0,0.7486518,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014172.txt
759,proud_confident,005983,a person shakily throws with their right hand.,2,0.74863285,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005983.txt
760,proud_confident,012367,the person is standing facing forward taking  a step to the left.,1,0.74860996,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012367.txt
761,proud_confident,M006687,a figure gestures in frustration by extending then throwing down their left arm,2,0.7486084,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006687.txt
762,proud_confident,M002382,a person is winding arms forward and backwards.,2,0.7486083,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002382.txt
763,proud_confident,002382,a person is winding arms forward and backwards.,2,0.7486083,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002382.txt
764,proud_confident,M012523,a person lifts his right hand.,2,0.7485906,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012523.txt
765,proud_confident,001551,a person who lifts there left hand up twice,2,0.7485854,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001551.txt
766,proud_confident,012816,person dopily walks forward and is making silly gestures and body movements,1,0.7485577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012816.txt
767,proud_confident,M012816,person dopily walks forward and is making silly gestures and body movements,1,0.7485577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012816.txt
768,proud_confident,008810,a person lifts and moves something from left to right.,2,0.7485085,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008810.txt
769,proud_confident,M014365,a person walks forward very slightly then brings up their left hand to its face.,2,0.7484704,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014365.txt
770,proud_confident,000335,a person raises its left arm then sets it back down.,1,0.7484149,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000335.txt
771,proud_confident,M011796,a person takes a steady step to the right side,0,0.74837285,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011796.txt
772,proud_confident,010638,a person raise the right hand overhead then throws something.,2,0.7483325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010638.txt
773,proud_confident,003163,a person is moving their right hand back and forth in front of their face.,2,0.7483227,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003163.txt
774,proud_confident,M008111,a person lifts something with their left hand,1,0.7482895,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008111.txt
775,proud_confident,003633,a person walks straight forward with their hands at their sides.,2,0.74825543,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003633.txt
776,proud_confident,M003633,a person walks straight forward with their hands at their sides.,2,0.74825543,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003633.txt
777,proud_confident,M013930,a person raised left and right hand  and repeat it,2,0.7482424,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013930.txt
778,proud_confident,013968,a person lifts something with their right hand twice.,1,0.7482175,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013968.txt
779,proud_confident,M000273,a person walks forward holding their arms up while balancing on something,2,0.74821126,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000273.txt
780,proud_confident,000273,a person walks forward holding their arms up while balancing on something,2,0.74821126,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000273.txt
781,proud_confident,M007522,person reaches for something with left hand and then moves forward.,2,0.7481875,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007522.txt
782,proud_confident,002661,a person throws something upwards with two hands.,0,0.7481557,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002661.txt
783,proud_confident,M005248,a person walks forward while holding their arms out to the side.,2,0.74810565,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005248.txt
784,proud_confident,005248,a person walks forward while holding their arms out to the side.,2,0.74810565,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005248.txt
785,proud_confident,010766,the person is holding something with both hands in front of its body.,2,0.74808455,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010766.txt
786,proud_confident,M010766,the person is holding something with both hands in front of its body.,2,0.74808455,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010766.txt
787,proud_confident,M007063,the person tilts to their left with outstretched arms.,1,0.7480794,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007063.txt
788,proud_confident,009720,a person raises their right arm out straight.,2,0.74802333,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009720.txt
