rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
583,angry_aggressive,007865,a person throws something.,1,0.7747479,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007865.txt
584,angry_aggressive,M011847,a figure throws hard forward with their left hand,0,0.77473223,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011847.txt
585,angry_aggressive,M003847,a person kicks something with their left foot twice.,0,0.77472246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003847.txt
586,angry_aggressive,002966,a person turns and hits something in the air.,2,0.7746626,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002966.txt
587,angry_aggressive,M002966,a person turns and hits something in the air.,2,0.7746626,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002966.txt
588,angry_aggressive,M009067,a person throws something with his left hand and receives something with his two hands,1,0.7746596,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009067.txt
589,angry_aggressive,000030,person is punching with their right arms whilst their left arm is stationary by their side,2,0.7746173,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000030.txt
590,angry_aggressive,M001169,"a person is boxing, throwing various combinations and demonstrating fighting footwork.",1,0.77460194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001169.txt
591,angry_aggressive,001169,"a person is boxing, throwing various combinations and demonstrating fighting footwork.",1,0.77460194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001169.txt
592,angry_aggressive,M010793,a person moves his hands from left to right hitting something.,1,0.7745472,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010793.txt
593,angry_aggressive,013275,"a person smacks the air with their left hand, and then throws both arms down in frustration.",0,0.7744931,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013275.txt
594,angry_aggressive,000499,a person jumps over something while turning their wrists,0,0.7744588,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000499.txt
595,angry_aggressive,M000499,a person jumps over something while turning their wrists,0,0.7744588,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000499.txt
596,angry_aggressive,009664,a person uppercuts with their right hand.,1,0.7742508,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009664.txt
597,angry_aggressive,M007440,"a person, in a fighting pose, backs up, then punches while moving forward, before backing up and kicking.",0,0.7742262,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007440.txt
598,angry_aggressive,007440,"a person, in a fighting pose, backs up, then punches while moving forward, before backing up and kicking.",0,0.7742262,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007440.txt
599,angry_aggressive,M003434,a person throws a right upper-cut punch.,1,0.7742051,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003434.txt
600,angry_aggressive,M011914,"a person shuffles quickly forwards, turns, does it again several times, while writhing the hands and front of the body.",2,0.7741482,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011914.txt
601,angry_aggressive,011914,"a person shuffles quickly forwards, turns, does it again several times, while writhing the hands and front of the body.",2,0.7741482,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011914.txt
602,angry_aggressive,013320,a person throwed something with right hand,0,0.77414167,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013320.txt
603,angry_aggressive,012447,a person throwed something with right hand,1,0.77414167,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012447.txt
604,angry_aggressive,010841,a person throwed something with right hand,2,0.77414167,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010841.txt
605,angry_aggressive,004986,a person kicks out with their right foot.,1,0.77406925,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004986.txt
606,angry_aggressive,009999,the man throws punches with both hands like a boxer.,1,0.7739614,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009999.txt
607,angry_aggressive,M009999,the man throws punches with both hands like a boxer.,1,0.7739614,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009999.txt
608,angry_aggressive,000954,a person uses their left arm to smack someone across the face,2,0.77395356,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000954.txt
609,angry_aggressive,009897,a person bends down and picks something up with their right hand,1,0.77379334,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009897.txt
610,angry_aggressive,013449,"a person is boxing, jabbing mostly with his right hand.",0,0.7737138,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013449.txt
611,angry_aggressive,011661,a person alternates left and right hands hitting something.,2,0.77366483,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011661.txt
612,angry_aggressive,M013449,"a person is boxing, jabbing mostly with his left hand.",0,0.7735647,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013449.txt
613,angry_aggressive,013303,the person is doing a quick punch kick.,0,0.7734885,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013303.txt
614,angry_aggressive,M013303,the person is doing a quick punch kick.,0,0.7734885,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013303.txt
615,angry_aggressive,003847,a person kicks something with their right foot twice.,0,0.77343273,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003847.txt
616,angry_aggressive,014074,a person is in a boxing stance and then throws a right hook.,2,0.77342963,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014074.txt
617,angry_aggressive,M012556,"a person puts both hands by their face in a defensive stance oh, then kicks with their right foot.",1,0.7729894,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012556.txt
618,angry_aggressive,001114,a person makes punching motions with their arms and makes quick steps with their feet.,0,0.7729746,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001114.txt
619,angry_aggressive,M001114,a person makes punching motions with their arms and makes quick steps with their feet.,0,0.7729746,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001114.txt
620,angry_aggressive,008947,a person kicks their right foot,1,0.77297103,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008947.txt
621,angry_aggressive,M009664,a person uppercuts with their left hand.,1,0.7727456,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009664.txt
622,angry_aggressive,014580,the person is doing a punch karate kick.,0,0.7727449,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014580.txt
623,angry_aggressive,M014580,the person is doing a punch karate kick.,0,0.7727449,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014580.txt
624,angry_aggressive,002746,"a person appears to be punching with their left hand; twice to the front, then twice to their side.",1,0.7726943,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002746.txt
625,angry_aggressive,004241,a person throws an uppercut from the left arm.,0,0.77251744,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004241.txt
626,angry_aggressive,007802,"a person takes a step forward, kicks their left foot and then punches with their right foot.",2,0.77239513,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007802.txt
627,angry_aggressive,012497,person seems upset using hand gesturing,1,0.7723192,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012497.txt
628,angry_aggressive,M012497,person seems upset using hand gesturing,1,0.7723192,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012497.txt
629,angry_aggressive,M003480,"a person punches their right arm up while tilted to the left, with their left foot crossed in front of their right.",2,0.7722614,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003480.txt
630,angry_aggressive,010674,a person raised the hands and starts grabbing something,1,0.77195275,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010674.txt
631,angry_aggressive,M010674,a person raised the hands and starts grabbing something,1,0.77195275,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010674.txt
632,angry_aggressive,M009046,a person throws something and then catches something with their left hand.,1,0.7719257,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009046.txt
633,angry_aggressive,M008620,a person kicks something with is right foot.,2,0.77187014,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008620.txt
634,angry_aggressive,M008834,a person excitedly pumps their left fist.,0,0.7718204,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008834.txt
635,angry_aggressive,006783,"a person throws something with their right hand hard, then stumbles",0,0.77181816,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006783.txt
636,angry_aggressive,008676,a person putting both hands up as if he/she were to fight,0,0.77163124,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008676.txt
637,angry_aggressive,M008676,a person putting both hands up as if he/she were to fight,0,0.77163124,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008676.txt
638,angry_aggressive,007508,a person throws something with his right hand and catches something.,2,0.77162474,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007508.txt
639,angry_aggressive,007093,a person throws something with his right hand.,0,0.77162397,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007093.txt
640,angry_aggressive,008679,a person throws something with his right hand.,1,0.77162397,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008679.txt
641,angry_aggressive,011037,a person throws something with his right hand.,2,0.77162397,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011037.txt
642,angry_aggressive,001150,a person throws something with his right hand.,0,0.77162397,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001150.txt
643,angry_aggressive,001343,a person throws something with his right hand.,2,0.77162397,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001343.txt
644,angry_aggressive,011636,a person throws something with his right hand.,1,0.77162397,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011636.txt
645,angry_aggressive,M013624,a person moving closer to something or someone in a ready to fight stance,1,0.7716217,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013624.txt
646,angry_aggressive,013624,a person moving closer to something or someone in a ready to fight stance,1,0.7716217,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013624.txt
647,angry_aggressive,010241,the person holds something in both hands and kicks their right leg out,2,0.7716094,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010241.txt
648,angry_aggressive,014509,a person steps forward and slaps their left wrist.,1,0.77146447,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014509.txt
649,angry_aggressive,M002496,a person shuffles around while punching three times with their left arm then three times with their right,1,0.7713372,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002496.txt
650,angry_aggressive,007188,"a person seems to angrily slap/hit something with their left hand, with their hand landing at about knee level.",1,0.7711534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007188.txt
651,angry_aggressive,M007075,a person punches right a few times.,1,0.77111244,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007075.txt
652,angry_aggressive,M002090,a person throws something with their left arm,1,0.77089167,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002090.txt
653,angry_aggressive,M000442,a person throws something with their left arm,1,0.77089167,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000442.txt
654,angry_aggressive,M004797,a person throws something with their left arm,1,0.77089167,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004797.txt
655,angry_aggressive,M006706,"a person raises their right hand, steps forward onto their right foot, and slaps with their right hand.",1,0.77078664,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006706.txt
656,angry_aggressive,M004318,a person turns to his right and kicks something with his left foot.,0,0.7707842,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004318.txt
657,angry_aggressive,009419,a person throws something with their right hand before stumbling.,2,0.77069837,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009419.txt
658,angry_aggressive,001415,a person tries to reach something by stretching,1,0.7706418,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001415.txt
659,angry_aggressive,M001415,a person tries to reach something by stretching,1,0.7706418,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001415.txt
660,angry_aggressive,M010618,a person throws an object with their left hand,1,0.7706373,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010618.txt
661,angry_aggressive,010618,a person throws an object with their right hand,1,0.7705522,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010618.txt
662,angry_aggressive,M000030,person is punching with their left arms whilst their right arm is stationary by their side,2,0.770488,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000030.txt
663,angry_aggressive,004968,a person throws with right hand and catches with both hands.,1,0.7704439,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004968.txt
664,angry_aggressive,001795,a person throws with right hand and catches with both hands.,0,0.7704439,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001795.txt
665,angry_aggressive,012831,a person throws with right hand and catches with both hands.,1,0.7704439,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012831.txt
666,angry_aggressive,M000490,a person punches the air with their arms.,0,0.7703824,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000490.txt
667,angry_aggressive,000490,a person punches the air with their arms.,0,0.7703824,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000490.txt
668,angry_aggressive,M010791,a person kicks something with his left foot,1,0.7703635,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010791.txt
669,angry_aggressive,009314,a person underhand throws something with their right hand.,2,0.7702416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009314.txt
670,angry_aggressive,014328,a person underhand throws something with their right hand.,0,0.7702416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014328.txt
671,angry_aggressive,M010462,a person angrily paces around while thrusting their arms outward and upwards.,1,0.7701432,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010462.txt
672,angry_aggressive,010462,a person angrily paces around while thrusting their arms outward and upwards.,1,0.7701432,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010462.txt
673,angry_aggressive,M007730,a person punches out left and then right.,1,0.77010006,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007730.txt
674,angry_aggressive,M003243,person in a defensive stance round house kicks angrly,2,0.7700828,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003243.txt
675,angry_aggressive,003243,person in a defensive stance round house kicks angrly,2,0.7700828,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003243.txt
676,angry_aggressive,002248,"a person throwing something with right hand, while doing the smal movement forward",2,0.77000684,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002248.txt
677,angry_aggressive,M010196,a person throwing both hands,1,0.76991284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010196.txt
678,angry_aggressive,010196,a person throwing both hands,1,0.76991284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010196.txt
679,angry_aggressive,006953,"a person who is standing with his arms away from his sides takes a step to his right, leading with his right foot and throws an uppercut punch with his left hand.",1,0.7698374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006953.txt
680,angry_aggressive,004318,a person turns to his left and kicks something with his right foot.,0,0.7696928,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004318.txt
681,angry_aggressive,006946,a person throws their right arm forward and pulls it back grabbing it with their right hand,0,0.7696885,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006946.txt
682,angry_aggressive,M002746,"a person appears to be punching with their right hand; twice to the front, then twice to their side.",1,0.769525,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002746.txt
683,angry_aggressive,003480,"a person punches their left arm up while tilted to the right, with their right foot crossed in front of their left.",2,0.7694781,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003480.txt
684,angry_aggressive,M010759,a person seems to be hitting an object with their left foot,1,0.76945543,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010759.txt
685,angry_aggressive,M002661,a person throws something upwards with two hands.,0,0.7694138,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002661.txt
686,angry_aggressive,002661,a person throws something upwards with two hands.,0,0.7694138,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002661.txt
687,angry_aggressive,M007539,a person throws something with their left hand and stumbles slightly.,0,0.7693454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007539.txt
688,angry_aggressive,004782,a person throwing with his left hand and catching it with both his hands.,0,0.7692768,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004782.txt
689,angry_aggressive,M000929,a person picks something up and moves their hand over it,2,0.7692665,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000929.txt
690,angry_aggressive,000929,a person picks something up and moves their hand over it,2,0.7692665,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000929.txt
691,angry_aggressive,M004986,a person kicks out with their left foot.,1,0.7692225,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004986.txt
692,angry_aggressive,M004782,a person throwing with his right hand and catching it with both his hands.,0,0.7692006,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004782.txt
693,angry_aggressive,M013519,"a person picks something up with both hands, moves it and puts it down to their left",1,0.7690676,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013519.txt
694,angry_aggressive,M014360,a person throws with their right hand.,1,0.7690251,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014360.txt
695,angry_aggressive,007999,the person is being punched by someone.,2,0.7689572,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007999.txt
696,angry_aggressive,M007999,the person is being punched by someone.,2,0.7689572,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007999.txt
697,angry_aggressive,M009419,a person throws something with their left hand before stumbling.,2,0.7689508,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009419.txt
698,angry_aggressive,008123,a person throws something with their right hand while standing still,0,0.76888084,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008123.txt
699,angry_aggressive,007192,a person is punching the air with his right and left hand.,0,0.7688105,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007192.txt
700,angry_aggressive,009046,a person throws something and then catches something with their right hand.,1,0.76852566,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009046.txt
701,angry_aggressive,004486,a person throws something with their right hand. the left hand is glitchy,1,0.76842135,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004486.txt
702,angry_aggressive,013713,"a person avoids something, dodging to their right.",0,0.76833534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013713.txt
703,angry_aggressive,M002356,"a person steps to the left and aggressively punches down, then moves forward while punching and completes the forward move with a kick.",0,0.76829314,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002356.txt
704,angry_aggressive,013826,a man is being aggressive towards another and then slaps the other in the head with his left hand.,2,0.76829225,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013826.txt
705,angry_aggressive,008620,a person kicks something with is left foot.,2,0.76827955,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008620.txt
706,angry_aggressive,012927,a person throws with right hand.,0,0.7682396,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012927.txt
707,angry_aggressive,013761,"a person throws something with their right hand, following through with their whole body.",1,0.7682369,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013761.txt
708,angry_aggressive,010223,a person puts their hands together and kicks their right foot.,1,0.7682063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010223.txt
709,angry_aggressive,014360,a person throws with their left hand.,1,0.7681229,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014360.txt
710,angry_aggressive,011550,a person reaches out and slides their hand across something.,2,0.76785874,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011550.txt
711,angry_aggressive,M011550,a person reaches out and slides their hand across something.,2,0.76785874,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011550.txt
712,angry_aggressive,M011606,a person practices throwing overhand with their left hand,2,0.76784945,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011606.txt
713,angry_aggressive,009531,a person is kicking an object back and forth,1,0.7678284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009531.txt
714,angry_aggressive,M009531,a person is kicking an object back and forth,1,0.7678284,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009531.txt
715,angry_aggressive,003937,a person with hands together does a low kick.,1,0.7678087,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003937.txt
716,angry_aggressive,M003937,a person with hands together does a low kick.,1,0.7678087,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003937.txt
717,angry_aggressive,M013761,"a person throws something with their left hand, following through with their whole body.",1,0.76775175,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013761.txt
718,angry_aggressive,012556,"a person puts both hands by their face in a defensive stance oh, then kicks with their left foot.",1,0.76774466,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012556.txt
719,angry_aggressive,M007508,a person throws something with his left hand and catches something.,2,0.7675824,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007508.txt
720,angry_aggressive,000271,a person try to throw something with his left hand and right leg forward,1,0.76746297,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000271.txt
721,angry_aggressive,M009314,a person underhand throws something with their left hand.,2,0.7673079,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009314.txt
722,angry_aggressive,M014328,a person underhand throws something with their left hand.,0,0.7673079,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014328.txt
723,angry_aggressive,M007522,a person grabbing something and giving it so someone,0,0.7671963,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007522.txt
724,angry_aggressive,007522,a person grabbing something and giving it so someone,0,0.7671963,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007522.txt
725,angry_aggressive,M011037,a person throws something with his left hand.,2,0.7671274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011037.txt
726,angry_aggressive,M008679,a person throws something with his left hand.,1,0.7671274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008679.txt
727,angry_aggressive,M001150,a person throws something with his left hand.,0,0.7671274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001150.txt
728,angry_aggressive,M001343,a person throws something with his left hand.,2,0.7671274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001343.txt
729,angry_aggressive,M011636,a person throws something with his left hand.,1,0.7671274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011636.txt
730,angry_aggressive,M007093,a person throws something with his left hand.,0,0.7671274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007093.txt
731,angry_aggressive,003434,a person throws a left upper-cut punch.,1,0.7670756,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003434.txt
732,angry_aggressive,M006687,a figure gestures in frustration by extending then throwing down their left arm,2,0.7670362,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006687.txt
733,angry_aggressive,004052,"a person extends their right hand then their left hand, in a punching motion.",1,0.7670219,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004052.txt
734,angry_aggressive,007444,a person uses their right hand to throw an object in front of them.,0,0.7670054,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007444.txt
735,angry_aggressive,000442,"the person imitates throwing something with their right hand, the movement is choppy",2,0.76674867,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000442.txt
736,angry_aggressive,M003725,"a person puts their arms out, moves forward and grabs something",1,0.7667335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003725.txt
737,angry_aggressive,003725,"a person puts their arms out, moves forward and grabs something",1,0.7667335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003725.txt
738,angry_aggressive,M004241,a person throws an uppercut from the right arm.,0,0.7667161,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004241.txt
739,angry_aggressive,009815,a person throws two thing with his right hand,1,0.76665145,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009815.txt
740,angry_aggressive,M012831,a person throws with left hand and catches with both hands.,1,0.7666379,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012831.txt
741,angry_aggressive,M001795,a person throws with left hand and catches with both hands.,0,0.7666379,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001795.txt
742,angry_aggressive,M004968,a person throws with left hand and catches with both hands.,1,0.7666379,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004968.txt
743,angry_aggressive,014258,a person is light on their feet as they move about and punch at something.,1,0.7665287,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014258.txt
744,angry_aggressive,M014258,a person is light on their feet as they move about and punch at something.,1,0.7665287,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014258.txt
745,angry_aggressive,M009815,a person throws two thing with his left hand,1,0.7664946,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009815.txt
746,angry_aggressive,011606,a person practices throwing overhand with their right hand,2,0.76645166,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011606.txt
747,angry_aggressive,002496,a person shuffles around while punching three times with their right arm then three times with their left,1,0.7664063,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002496.txt
748,angry_aggressive,M000340,a person throws something with their left arm and then catches it with both hands.,1,0.7661941,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000340.txt
749,angry_aggressive,006703,a person deflects something with their right hand.,2,0.7660246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006703.txt
750,angry_aggressive,013959,a person is crouched down in fighting stance and stands to go into a flurry of fighting techniques.,0,0.7659931,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013959.txt
751,angry_aggressive,M013959,a person is crouched down in fighting stance and stands to go into a flurry of fighting techniques.,0,0.7659931,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013959.txt
752,angry_aggressive,M004482,a person is holding something down with their right hand and repeatedly chops down on it with their left hand.,0,0.76597285,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004482.txt
753,angry_aggressive,001123,a person bends down to pick something up with their right hand,0,0.76596946,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001123.txt
754,angry_aggressive,002090,a person throws something with their right arm,1,0.76593864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002090.txt
755,angry_aggressive,004797,a person throws something with their right arm,1,0.76593864,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004797.txt
756,angry_aggressive,007083,person stands still and throws something over to there left,2,0.7659068,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007083.txt
757,angry_aggressive,006543,person appears to slam or throw some thing down with their right hand.,2,0.7658473,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006543.txt
758,angry_aggressive,000027,a person punches with their right hand before they do a counterclockwise spin.,0,0.7657938,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000027.txt
759,angry_aggressive,008102,a person brings his hands together then kicks one leg out in front of him,0,0.76570463,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008102.txt
760,angry_aggressive,M008102,a person brings his hands together then kicks one leg out in front of him,0,0.76570463,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008102.txt
761,angry_aggressive,002356,"a person steps to the right and aggressively punches down, then moves forward while punching and completes the forward move with a kick.",0,0.76565474,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002356.txt
762,angry_aggressive,M004052,"a person extends their left hand then their right hand, in a punching motion.",1,0.7656121,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004052.txt
763,angry_aggressive,M012524,a man who is standing in a fighting stance leans left and throws a slow punch with his right hand.,2,0.7655665,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012524.txt
764,angry_aggressive,M008480,person throws a kick and then does pushing motion,1,0.76553404,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008480.txt
765,angry_aggressive,008480,person throws a kick and then does pushing motion,1,0.76553404,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008480.txt
766,angry_aggressive,M007083,person stands still and throws something over to there right,2,0.7653638,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007083.txt
767,angry_aggressive,005621,a person grabbed something and throw it with right hand,0,0.7653479,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005621.txt
768,angry_aggressive,007866,a person is kicking with his right foot.,2,0.7653381,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007866.txt
769,angry_aggressive,M011118,a person quickly picks something up with their right hand.,2,0.7652592,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011118.txt
770,angry_aggressive,006126,"a person is gesturing for a fist fight, then walks away and stops twice to make vigorous pelvic thrust motions.",1,0.76514924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006126.txt
