rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
567,old_elderly,M000512,a person slowly hooks their left arm in a punch motion,2,0.733527,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000512.txt
568,old_elderly,M011940,a person steps up and sticks their arm out straight,0,0.7334813,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011940.txt
569,old_elderly,011940,a person steps up and sticks their arm out straight,0,0.7334813,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011940.txt
570,old_elderly,011243,a person leans over and picks something up,2,0.73342836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011243.txt
571,old_elderly,M011243,a person leans over and picks something up,2,0.73342836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011243.txt
572,old_elderly,M007364,"a person is holding on to their left leg, and moving it around.",2,0.7333186,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007364.txt
573,old_elderly,M005402,"a person stands up from a kneeling position, using their left arm to help themselves up.",0,0.73330474,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005402.txt
574,old_elderly,003621,a person is pushing something back and forward with their right hand.,2,0.73327506,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003621.txt
575,old_elderly,002191,"a sitting person uses their hands to help them stand up, turn around, then sit back down.",0,0.733261,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002191.txt
576,old_elderly,M002191,"a sitting person uses their hands to help them stand up, turn around, then sit back down.",0,0.733261,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002191.txt
577,old_elderly,M009296,a person takes a step backwards to the left.,0,0.73325247,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009296.txt
578,old_elderly,M010638,a person slowly throws something to their right with their left hand.,0,0.7331761,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010638.txt
579,old_elderly,003891,"a person picks up something with both hands, moves it to their right and then sets it back down.",1,0.733163,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003891.txt
580,old_elderly,M013689,a person picks up something on their right and moves it to their left.,1,0.733137,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013689.txt
581,old_elderly,007278,"a person stands still while using their right arm to move from left to right, up and then down, and then out and in.",0,0.7331216,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007278.txt
582,old_elderly,013057,the person lowers his right arm and takes a step forward.,2,0.7331056,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013057.txt
583,old_elderly,005344,"a person squats and eventually stands up, moving their right hand a bit.",1,0.733061,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005344.txt
584,old_elderly,008830,a person reaches their right arm forward.,0,0.7330518,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008830.txt
585,old_elderly,009591,a person stretches toward their let with their right arm.,0,0.73304594,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009591.txt
586,old_elderly,M013187,a person lifts something on their right and moves it to the left.,0,0.73298866,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013187.txt
587,old_elderly,005186,a person bends over and reaches to the ground with his right hand to look for an item then stands back up in a neutral position with nothing in their hand.,2,0.73298424,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005186.txt
588,old_elderly,011635,a person raised right hand and pull it down,1,0.7329555,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011635.txt
589,old_elderly,011884,"a person is spinning slowly in place, reaching hands out occasionally.",0,0.732931,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011884.txt
590,old_elderly,M011884,"a person is spinning slowly in place, reaching hands out occasionally.",0,0.732931,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011884.txt
591,old_elderly,M012823,"a person lifts their left hand up and moves it around, occasionally bringing up their right hand.",1,0.7329201,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012823.txt
592,old_elderly,014577,"a person steps backward to their left before sitting down, and then stands back up.",0,0.7328658,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014577.txt
593,old_elderly,M009942,a person raised the left hand and pull it down,2,0.73283994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009942.txt
594,old_elderly,008040,a person raised the left hand and pull it down,0,0.73283994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008040.txt
595,old_elderly,013384,a person raised the left hand and pull it down,1,0.73283994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013384.txt
596,old_elderly,002140,"a person falls backward, resting their back against an object and then stretches their legs out.",0,0.73270315,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002140.txt
597,old_elderly,M002140,"a person falls backward, resting their back against an object and then stretches their legs out.",0,0.73270315,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002140.txt
598,old_elderly,007224,a person crosses right leg behind left to sit down and then stands back up.,0,0.7326976,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007224.txt
599,old_elderly,M006511,a person stands still while gently moving their left arm back and forth.,2,0.7326958,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006511.txt
600,old_elderly,013846,a person using the right arm to reach for something.,0,0.73266256,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013846.txt
601,old_elderly,002441,person pushes their right arm forward,2,0.7326452,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002441.txt
602,old_elderly,M013787,a person holding on the something with their left arm and moving their left leg to warm up,2,0.7326188,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013787.txt
603,old_elderly,M011505,a person quickly slides to their left.,2,0.7325797,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011505.txt
604,old_elderly,M004424,a person backs up and then sits down placing hands on legs.,2,0.7325481,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004424.txt
605,old_elderly,004424,a person backs up and then sits down placing hands on legs.,2,0.7325481,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004424.txt
606,old_elderly,M005873,a person moves their left arm over their shoulder as if to throw something.,1,0.73249197,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005873.txt
607,old_elderly,M008730,person is doing a huge stretch  to the left,0,0.73244643,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008730.txt
608,old_elderly,007054,a person picking something up  by bending down to the ground,1,0.732435,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007054.txt
609,old_elderly,M007054,a person picking something up  by bending down to the ground,1,0.732435,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007054.txt
610,old_elderly,002762,a person is bent over extending their right arm back and forth in front of them.,1,0.73241687,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002762.txt
611,old_elderly,M003055,"a person lowers their right arm, and then raises it back up.",1,0.7324047,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003055.txt
612,old_elderly,M007278,"a person stands still while using their left arm to move from right to left, up and then down, and then out and in.",0,0.7323957,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007278.txt
613,old_elderly,M002088,"a figure performs a lifting motion with its right arm, leaning slightly",2,0.7323853,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002088.txt
614,old_elderly,004981,a person flaps their arms back and forward repeatedly before letting them down.,2,0.7323622,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004981.txt
615,old_elderly,M004981,a person flaps their arms back and forward repeatedly before letting them down.,2,0.7323622,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004981.txt
616,old_elderly,008664,a person stirs something with their left hand,0,0.732266,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008664.txt
617,old_elderly,010942,a person raises their right hand slightly then sets it back down.,0,0.7322349,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010942.txt
618,old_elderly,M010920,a person stretches out his left arm and moves it from left to right then puts it down.,0,0.7322259,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010920.txt
619,old_elderly,009467,a person carefully paces back and forth,0,0.7321329,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009467.txt
620,old_elderly,M009467,a person carefully paces back and forth,0,0.7321329,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009467.txt
621,old_elderly,000198,a person sits down slightly and gets back up.,1,0.7321142,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000198.txt
622,old_elderly,M000198,a person sits down slightly and gets back up.,1,0.7321142,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000198.txt
623,old_elderly,008980,a person stumbles and falls onto something which they lean on with their left arm to correct themselves and start walking again.,2,0.7321086,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008980.txt
624,old_elderly,000171,the person uses his left hand to stretch his left leg,2,0.73209965,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000171.txt
625,old_elderly,003177,a person puts their right hand to their head and then puts it back to their side,2,0.7320732,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003177.txt
626,old_elderly,M006436,a man reaches down to grab something which he places at his left side,2,0.73200995,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006436.txt
627,old_elderly,M009629,a person uses their left arm to get support on something while kneeling down.,2,0.73193026,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009629.txt
628,old_elderly,014451,a person loses balance and moves forward with both hands going backwards and their head going down.,2,0.73192406,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014451.txt
629,old_elderly,M014451,a person loses balance and moves forward with both hands going backwards and their head going down.,2,0.73192406,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014451.txt
630,old_elderly,007918,person appears to be sitting while moving left arm rapidly in a sawing motion.,1,0.7319064,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007918.txt
631,old_elderly,013687,a person raises their left hand slightly then place it back down.,0,0.7318854,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013687.txt
632,old_elderly,M006047,a person stirs an object with their left hand.,1,0.7318833,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006047.txt
633,old_elderly,013547,a person rotates their left arm at the elbow in towards their stomach and out towards the left,2,0.73186374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013547.txt
634,old_elderly,005905,"a person bend the body, in righ and left direction",0,0.7318563,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005905.txt
635,old_elderly,M006838,a person goes from standing to kneeling using their left hand for support.,1,0.7318549,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006838.txt
636,old_elderly,M004181,a person walks forward and puts arms out at sides like trying to balance,2,0.7318251,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004181.txt
637,old_elderly,004181,a person walks forward and puts arms out at sides like trying to balance,2,0.7318251,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004181.txt
638,old_elderly,000337,person walks forwards and uses their right arm as support,2,0.7318033,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000337.txt
639,old_elderly,009605,a person limps back and forth clutching their left knee.,2,0.73176837,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009605.txt
640,old_elderly,M000271,a person try to throw something with his right hand and left leg forward,1,0.7317261,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000271.txt
641,old_elderly,006951,a person releases their left arm while keeping their right arm extended,0,0.7317092,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006951.txt
642,old_elderly,M002123,"a person stands up from a sitting position, turns clockwise and walks away.",1,0.7316475,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002123.txt
643,old_elderly,M003177,a person puts their left hand to their head and then puts it back to their side,2,0.73164403,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003177.txt
644,old_elderly,007021,"a person stirs something with their right hand, stirring in a clockwise motion",0,0.7316311,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007021.txt
645,old_elderly,003516,a person moves their right hand to their head and then drops it back down.,2,0.73160887,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003516.txt
646,old_elderly,001243,"a person lifts their left hand up to their head, brings it down",2,0.73160577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001243.txt
647,old_elderly,002899,a person is leaning forward and making rapid movements with their right arm.,0,0.73159826,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002899.txt
648,old_elderly,M004511,a person picking something up and placing it down towards the left.,1,0.73156834,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004511.txt
649,old_elderly,013820,"a person raises their left hand, then sets it back down, while wobbling side to side.",2,0.7315518,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013820.txt
650,old_elderly,007129,a person moves hand up and down,2,0.73154324,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007129.txt
651,old_elderly,M007129,a person moves hand up and down,2,0.73154324,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007129.txt
652,old_elderly,001198,"a person is standing up and then turns around, then sits back down and rests arms on something.",0,0.73153603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001198.txt
653,old_elderly,M001198,"a person is standing up and then turns around, then sits back down and rests arms on something.",0,0.73153603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001198.txt
654,old_elderly,M013352,a person bends to the left,1,0.7314919,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013352.txt
655,old_elderly,M013194,"a person is sitting on a chair, and then stands up fully without moving their arms.",1,0.7314886,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013194.txt
656,old_elderly,013194,"a person is sitting on a chair, and then stands up fully without moving their arms.",1,0.7314886,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013194.txt
657,old_elderly,M004620,a person sidestepping to their back-left.,1,0.73147386,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004620.txt
658,old_elderly,013519,"a person picks something up with both hands, moves it and puts it down to their right",1,0.7313781,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013519.txt
659,old_elderly,M006455,a person lifts something up from knee height on their right and puts it down on their left.,1,0.7313677,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006455.txt
660,old_elderly,M010793,a person moves his hands from left to right hitting something.,1,0.73135567,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010793.txt
661,old_elderly,003057,a man pushes his right arm forward twice and then picks something off the ground,2,0.73131377,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003057.txt
662,old_elderly,008676,a person moves then left arm up whilst moving their right arm down.,2,0.7313049,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008676.txt
663,old_elderly,008810,a person lifts and moves something from left to right.,2,0.7312927,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008810.txt
664,old_elderly,003025,"a person is resting and bending over while moving their left hand, then they eventually stand up straight",0,0.73114437,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003025.txt
665,old_elderly,M005972,a person bends to his left to touch something.,0,0.7311162,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005972.txt
666,old_elderly,M011847,a figure throws hard forward with their left hand,0,0.731079,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011847.txt
667,old_elderly,007850,a person leans to their right and stretches.,0,0.73107326,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007850.txt
668,old_elderly,M008675,a person walks forward before reaching forward with their left arm,1,0.73106444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008675.txt
669,old_elderly,M013728,"a person with its hand raised, gets down on to its knees.",0,0.7310289,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013728.txt
670,old_elderly,013728,"a person with its hand raised, gets down on to its knees.",0,0.7310289,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013728.txt
671,old_elderly,M010922,a person is pushed hard from his left side and he moves towards his right.,0,0.7309201,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010922.txt
672,old_elderly,000038,a person bends their arms at the elbow and moves their left arm up and down,2,0.7308862,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000038.txt
673,old_elderly,M006986,"a person stands up from a sit down position, then sits back down.",2,0.73084366,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006986.txt
674,old_elderly,006986,"a person stands up from a sit down position, then sits back down.",2,0.73084366,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006986.txt
675,old_elderly,004812,a person bounces up and down gently while leaning slightly to their right and left repeatedly.,2,0.73083776,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004812.txt
676,old_elderly,M012336,a person steps forward carefully then shifts to the left.,1,0.7307877,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012336.txt
677,old_elderly,010920,a person stretches out his right arm and moves it from right to left then puts it down.,0,0.7307437,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010920.txt
678,old_elderly,M005270,a person is hunched over and lifts something up with their right hand.,1,0.73071146,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005270.txt
679,old_elderly,M007690,"person leans down and places left hand on ground, getting down towards the ground, shifting around, before standing back up.",2,0.7306832,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007690.txt
680,old_elderly,M000128,a person walks forward and climbs up something on the left hand side,0,0.7306812,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000128.txt
681,old_elderly,M012909,"a person takes a step back and assumes a sitting position, then stands back up.",1,0.7306467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012909.txt
682,old_elderly,012909,"a person takes a step back and assumes a sitting position, then stands back up.",1,0.7306467,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012909.txt
683,old_elderly,004979,person takes right arm and stretches it in front of body,1,0.73061967,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004979.txt
684,old_elderly,005173,"a figure trembles slightly and is maybe an elderly person, gesturing with their right hand at someone else",2,0.7305913,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005173.txt
685,old_elderly,M014553,person brings right arm up and bends it to stretch it backwards,0,0.7305845,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014553.txt
686,old_elderly,M008958,a person swings an object back and forth,2,0.7304843,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008958.txt
687,old_elderly,008958,a person swings an object back and forth,2,0.7304843,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008958.txt
688,old_elderly,M001143,a person makes a large slapping motion with their left arm,1,0.73048425,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001143.txt
689,old_elderly,000430,a person cautiously steps backwards.,1,0.7304704,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000430.txt
690,old_elderly,M000430,a person cautiously steps backwards.,1,0.7304704,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000430.txt
691,old_elderly,M009036,person appears to be holding something takes a few steps back and then push it towards something low with their left hand.,1,0.7304404,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009036.txt
692,old_elderly,M009381,a person gets up from their knees and takes a step back.,1,0.7304377,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009381.txt
693,old_elderly,009381,a person gets up from their knees and takes a step back.,1,0.7304377,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009381.txt
694,old_elderly,012851,the man is grabbing something and spinning back to the right,2,0.7303963,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012851.txt
695,old_elderly,M014396,"a person grabs something from his right side, turns around and puts it on his left side",0,0.73038447,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014396.txt
696,old_elderly,001143,a person makes a large slapping motion with their right arm,1,0.730366,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001143.txt
697,old_elderly,M000038,a person bends their arms at the elbow and moves their right arm up and down,2,0.7303658,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000038.txt
698,old_elderly,006868,a person slowly bends over and touches the floor with their right hand.,2,0.73032784,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006868.txt
699,old_elderly,004781,a person brings their right knee up to their chest and moves it around side to side.,2,0.73030776,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004781.txt
700,old_elderly,M005453,a person climbs something and reaches to their left with their left hand.,0,0.73028964,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005453.txt
701,old_elderly,004153,a figure repeatedly turns towards the right hand side,0,0.7302793,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004153.txt
702,old_elderly,M000557,"a person lifts their right arm, returns it down, and walks backward.",0,0.7302658,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000557.txt
703,old_elderly,008730,person is doing a huge stretch  to the right,0,0.73025763,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008730.txt
704,old_elderly,M006946,a person throws their left arm forward and pulls it back grabbing it with their left hand,0,0.73024595,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006946.txt
705,old_elderly,012492,"a person is sitting down with both arms extended, lowers his left arm, then brings it back up",2,0.7302289,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012492.txt
706,old_elderly,M007539,a person throws something with their left hand and stumbles slightly.,0,0.73016,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007539.txt
707,old_elderly,003730,a person steps back on their left leg and brings their right arm in front of them.,0,0.7301276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003730.txt
708,old_elderly,M011561,a person is sitting and moves his left and right hand around.,2,0.73010385,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011561.txt
709,old_elderly,001416,a person raises their left hand to their head and then places it back down beside them.,1,0.73008657,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001416.txt
710,old_elderly,007690,"person leans down and places right hand on ground, getting down towards the ground, shifting around, before standing back up.",2,0.73005354,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007690.txt
711,old_elderly,M006687,a figure gestures in frustration by extending then throwing down their left arm,2,0.7299903,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006687.txt
712,old_elderly,000557,"a person lifts their left arm, returns it down, and walks backward.",0,0.7299596,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000557.txt
713,old_elderly,003762,a person picks something up and moves it from their left to their right.,2,0.7299477,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003762.txt
714,old_elderly,014553,person brings left arm up and bends it to stretch it backwards,0,0.72992885,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014553.txt
715,old_elderly,M002964,"a person reaches their left arm out in front of them, then puts it back down.",0,0.7298646,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002964.txt
716,old_elderly,010741,a person walks forward while using their arms mildly to balance.,1,0.72981817,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010741.txt
717,old_elderly,M010741,a person walks forward while using their arms mildly to balance.,1,0.72981817,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010741.txt
718,old_elderly,M012704,"a person steps backwards, sits and then pushes himself up again.",2,0.7297764,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012704.txt
719,old_elderly,012704,"a person steps backwards, sits and then pushes himself up again.",2,0.7297764,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012704.txt
720,old_elderly,M004310,"a person swivels their upper body around slowly, then takes a step right.",2,0.72973347,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004310.txt
721,old_elderly,002420,"a person reaches out to grab something, then paces back and forth",0,0.72969973,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002420.txt
722,old_elderly,M002420,"a person reaches out to grab something, then paces back and forth",0,0.72969973,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002420.txt
723,old_elderly,M003162,a person is doing something with his left hand and ends in a standing position.,2,0.7296922,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003162.txt
724,old_elderly,010752,a person slowly stepped backwards,2,0.7296879,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010752.txt
725,old_elderly,M010752,a person slowly stepped backwards,2,0.7296879,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010752.txt
726,old_elderly,M012697,a person sits and moves his right hand to his head.,1,0.7296877,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012697.txt
727,old_elderly,005769,"a person bends their left leg at the knee, and stretches their arms straight out",2,0.7296626,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005769.txt
728,old_elderly,M008290,"a person rises their right arm up repeatedly, then catches something.",1,0.72962236,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008290.txt
729,old_elderly,M009421,a person steps backwards to the left.,2,0.7296108,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009421.txt
730,old_elderly,002437,"a person reaches down with their right hand and picks something up then places it down, they then walk backwards",1,0.7296058,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002437.txt
731,old_elderly,013844,"a person lowers their arms to their sides, steps forwards, and then opens something.",0,0.7295804,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013844.txt
732,old_elderly,M013844,"a person lowers their arms to their sides, steps forwards, and then opens something.",0,0.7295804,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013844.txt
733,old_elderly,M005101,person stands still then stumbles to left hand side with there left leg,2,0.72954726,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005101.txt
734,old_elderly,M012466,"a person steps forward slowly, reaching out to their side with their right hand to hold something for support.",1,0.7295469,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012466.txt
735,old_elderly,M002953,a person takes a few steps and forcefully pushes something into the air with their left hand.,0,0.7294669,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002953.txt
736,old_elderly,012927,person moving arm in up motion,1,0.72946393,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012927.txt
737,old_elderly,M012927,person moving arm in up motion,1,0.72946393,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012927.txt
738,old_elderly,006838,a person goes from standing to kneeling using their right hand for support.,1,0.7294396,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006838.txt
739,old_elderly,M000329,a person stumbles to the left in a forced motion.,1,0.7294357,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000329.txt
740,old_elderly,010522,the person is moving their right hand around while sitting or crouching.,0,0.72940445,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010522.txt
741,old_elderly,010759,a person seems to be hitting an object with their right foot,1,0.7293619,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010759.txt
742,old_elderly,012866,a person uses the left hand to reach and get somehting then carefully places it back down.,1,0.7293552,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012866.txt
743,old_elderly,M005963,a person brings arms slowly down and bends hands inward.,1,0.72933674,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005963.txt
744,old_elderly,005963,a person brings arms slowly down and bends hands inward.,1,0.72933674,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005963.txt
745,old_elderly,006910,a person drys off something with their left hand.,0,0.7293166,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006910.txt
746,old_elderly,004063,a person trying to strike a pose,1,0.7292699,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004063.txt
747,old_elderly,M004063,a person trying to strike a pose,1,0.7292699,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004063.txt
748,old_elderly,M011629,person bends down forward and picks up something large with both hands,1,0.72925735,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011629.txt
749,old_elderly,011629,person bends down forward and picks up something large with both hands,1,0.72925735,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011629.txt
750,old_elderly,M006951,a person releases their right arm while keeping their left arm extended,0,0.7292518,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006951.txt
751,old_elderly,M008664,a person stirs something with their right hand,0,0.72924185,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008664.txt
752,old_elderly,001820,a person gets down onto their hands and knees,1,0.7292414,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001820.txt
753,old_elderly,M001820,a person gets down onto their hands and knees,1,0.7292414,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001820.txt
754,old_elderly,004176,a person steps forward then reaches down for something with his right hand.,1,0.7291943,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004176.txt
