rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
553,robot_mechanical,006395,"a person reaches out with their right arm as if to grab something, then drop their arm back to the side",1,0.77237487,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006395.txt
554,robot_mechanical,M002964,"a person lifts their left arm to a horizontal position, holds it there for a brief moment, and then returns to their side.",2,0.7723651,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002964.txt
555,robot_mechanical,010437,"a person reaches to their left with both hands, straightens then moves their hands and arms to their right, placing something down.",2,0.7723319,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010437.txt
556,robot_mechanical,M007129,a person moves hand up and down,2,0.7723036,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007129.txt
557,robot_mechanical,007129,a person moves hand up and down,2,0.7723036,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007129.txt
558,robot_mechanical,M008800,a person stretches his body and twists it around.,1,0.7722819,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008800.txt
559,robot_mechanical,008800,a person stretches his body and twists it around.,1,0.7722819,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008800.txt
560,robot_mechanical,M000800,a person moving something from their right to left and back right,2,0.7722148,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000800.txt
561,robot_mechanical,014080,"a person raises something in their left arm, and moves their right arm in a sawing motion",2,0.7722043,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014080.txt
562,robot_mechanical,007021,"a person stirs something with their right hand, stirring in a clockwise motion",0,0.77211773,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007021.txt
563,robot_mechanical,M014080,"a person raises something in their right arm, and moves their left arm in a sawing motion",2,0.77211547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014080.txt
564,robot_mechanical,M004912,a person moves their arms forward then around in opposite circles,0,0.7720374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004912.txt
565,robot_mechanical,004912,a person moves their arms forward then around in opposite circles,0,0.7720374,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004912.txt
566,robot_mechanical,M011550,a person reaches out and slides their hand across something.,2,0.77201045,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011550.txt
567,robot_mechanical,011550,a person reaches out and slides their hand across something.,2,0.77201045,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011550.txt
568,robot_mechanical,002109,a person swings their left arm them spreads both arms.,0,0.7719599,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002109.txt
569,robot_mechanical,004527,person stands and stretches our their arms before rotating their right arm,1,0.7719482,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004527.txt
570,robot_mechanical,003879,a person is sitting and rotating an object in front of them with both arms.,0,0.77194464,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003879.txt
571,robot_mechanical,M003879,a person is sitting and rotating an object in front of them with both arms.,0,0.77194464,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003879.txt
572,robot_mechanical,009992,a person lifts both arms and moves hands in and out.,1,0.77193236,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009992.txt
573,robot_mechanical,M009992,a person lifts both arms and moves hands in and out.,1,0.77193236,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009992.txt
574,robot_mechanical,008830,a person reaches their right arm forward.,0,0.77193004,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008830.txt
575,robot_mechanical,003568,person is stratching hands around with a motion towards and against.,0,0.7718344,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003568.txt
576,robot_mechanical,M003568,person is stratching hands around with a motion towards and against.,0,0.7718344,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003568.txt
577,robot_mechanical,M004781,a person brings their left knee up to their chest and moves it around side to side.,2,0.77180356,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004781.txt
578,robot_mechanical,006076,"a person is performing a motion where they extend their left arm across the body to the right side twice above the head, twice extended over chest and once extended over torso.",0,0.771786,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006076.txt
579,robot_mechanical,M003490,person reaches for an object on their right with both hands and gestures a movement of this object to their left.,0,0.7717258,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003490.txt
580,robot_mechanical,009549,person goes side to side with both hands in the air right arm lower and staying still,2,0.7715907,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009549.txt
581,robot_mechanical,008003,a person is making arm motions with both arms starting with their left arm.,0,0.7715696,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008003.txt
582,robot_mechanical,M011861,a person slightly turns to the left and raises their right hand,1,0.77153856,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011861.txt
583,robot_mechanical,M004981,a person flaps their arms back and forward repeatedly before letting them down.,2,0.77152747,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004981.txt
584,robot_mechanical,004981,a person flaps their arms back and forward repeatedly before letting them down.,2,0.77152747,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004981.txt
585,robot_mechanical,M006560,"a person raises both arms slightly, and moves quickly.",1,0.7713746,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006560.txt
586,robot_mechanical,006560,"a person raises both arms slightly, and moves quickly.",1,0.7713746,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006560.txt
587,robot_mechanical,013916,a person is stretching his body to the left and right.,2,0.7713436,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013916.txt
588,robot_mechanical,007959,a person moves their arms and neck about rapidly to stretch them.,0,0.7713138,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007959.txt
589,robot_mechanical,M007959,a person moves their arms and neck about rapidly to stretch them.,0,0.7713138,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007959.txt
590,robot_mechanical,M014360,a person does a throwing motion with their right arm.,2,0.7712852,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014360.txt
591,robot_mechanical,005873,a person does a throwing motion with their right arm.,0,0.7712852,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005873.txt
592,robot_mechanical,M011593,person moves forward and uses left  hand to  pick something up and move to side,0,0.77127486,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011593.txt
593,robot_mechanical,002387,"a person standing still moves left hand forward , backward  to the side and down.",2,0.771247,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002387.txt
594,robot_mechanical,M005912,a person fully extends both arms.,1,0.77124274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005912.txt
595,robot_mechanical,005912,a person fully extends both arms.,1,0.77124274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005912.txt
596,robot_mechanical,008661,a person being slightly pushed forward,2,0.7712387,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008661.txt
597,robot_mechanical,M008661,a person being slightly pushed forward,2,0.7712387,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008661.txt
598,robot_mechanical,M010937,a person does throwing motion with right arm and then brings both hands over right shoulder with both elbows pointed outwards,0,0.771186,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010937.txt
599,robot_mechanical,M005088,a standing person putting their right hand forward and moving it counterclockwise,2,0.7711738,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005088.txt
600,robot_mechanical,007093,a person twisting from side to side and puts left arm up.,2,0.771142,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007093.txt
601,robot_mechanical,011737,a person moves from a standing position onto their hands and knees.,2,0.7711276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011737.txt
602,robot_mechanical,M011737,a person moves from a standing position onto their hands and knees.,2,0.7711276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011737.txt
603,robot_mechanical,M000065,a person with dance moves,2,0.7710827,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000065.txt
604,robot_mechanical,000065,a person with dance moves,2,0.7710827,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000065.txt
605,robot_mechanical,M011213,"a figure stands with its arms sort of out to its sides, swaying slightly back and forth tentatively",1,0.7710706,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011213.txt
606,robot_mechanical,011213,"a figure stands with its arms sort of out to its sides, swaying slightly back and forth tentatively",1,0.7710706,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011213.txt
607,robot_mechanical,M007996,a person extending their left arm out.,1,0.77103126,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007996.txt
608,robot_mechanical,006764,a person bends at the elbow on their right arm and waves their hand back and forth,0,0.77100134,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006764.txt
609,robot_mechanical,M007610,a person shakes their arms and shoulders and move backwards at the same time,0,0.77096057,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007610.txt
610,robot_mechanical,007610,a person shakes their arms and shoulders and move backwards at the same time,0,0.77096057,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007610.txt
611,robot_mechanical,M010953,a person does motions to stretch out his back,0,0.77093506,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010953.txt
612,robot_mechanical,010953,a person does motions to stretch out his back,0,0.77093506,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010953.txt
613,robot_mechanical,008664,a person berings their left arm forward and swipes right to left,2,0.7707629,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008664.txt
614,robot_mechanical,010920,a person stretches out his right arm and moves it from right to left then puts it down.,0,0.7707347,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010920.txt
615,robot_mechanical,003293,person reaches arms out then takes right arm and points outwards,0,0.77073383,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003293.txt
616,robot_mechanical,M000636,person walks up and down with arms slightly spread,0,0.77072126,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000636.txt
617,robot_mechanical,000636,person walks up and down with arms slightly spread,0,0.77072126,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000636.txt
618,robot_mechanical,009318,person is making circular movements with both arms,0,0.77070916,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009318.txt
619,robot_mechanical,M009318,person is making circular movements with both arms,0,0.77070916,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009318.txt
620,robot_mechanical,010261,a person lifts right arm and lowers it.,1,0.77059424,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010261.txt
621,robot_mechanical,002405,a person drops both arms from shoulder height and repeats the action.,1,0.770545,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002405.txt
622,robot_mechanical,M002405,a person drops both arms from shoulder height and repeats the action.,1,0.770545,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002405.txt
623,robot_mechanical,001035,a person doing loosening up by moving and bending.,1,0.770504,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001035.txt
624,robot_mechanical,M001035,a person doing loosening up by moving and bending.,1,0.770504,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001035.txt
625,robot_mechanical,005000,a person back up one step with both arms at their side,0,0.7705019,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005000.txt
626,robot_mechanical,M005000,a person back up one step with both arms at their side,0,0.7705019,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005000.txt
627,robot_mechanical,005393,person lifts right arm up,2,0.77048373,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005393.txt
628,robot_mechanical,010575,a person makes a wiping motion with their right arm in front of them,0,0.770429,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010575.txt
629,robot_mechanical,M005618,a person lunges forward thrusting their right hand out at the same time,0,0.7703066,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005618.txt
630,robot_mechanical,003003,a person lifts their arms and stretches them away from themselves.,1,0.7701564,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003003.txt
631,robot_mechanical,M003003,a person lifts their arms and stretches them away from themselves.,1,0.7701564,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003003.txt
632,robot_mechanical,M011276,person is physically striking an object with their left hand twice,1,0.7700247,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011276.txt
633,robot_mechanical,M009529,a person swings their arms quickly forward and then backwards.,0,0.77001345,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009529.txt
634,robot_mechanical,009529,a person swings their arms quickly forward and then backwards.,0,0.77001345,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009529.txt
635,robot_mechanical,001343,a person makes a throwing motion with their right arm.,1,0.7699778,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001343.txt
636,robot_mechanical,M006990,a person swings their left arm across their body in an upwards motion.,0,0.76997524,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006990.txt
637,robot_mechanical,004104,"a person holds their right arm in front of them and moves it towards the right hand side, then drops arm down to their side.",2,0.7699725,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004104.txt
638,robot_mechanical,009616,a person standing seems to be moving their arm in a circular motions forward and backwards.,0,0.7698289,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009616.txt
639,robot_mechanical,M009616,a person standing seems to be moving their arm in a circular motions forward and backwards.,0,0.7698289,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009616.txt
640,robot_mechanical,M008508,a person winds up their right arm to pitch and then rolls both their arms in a stretch,1,0.7695465,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008508.txt
641,robot_mechanical,004727,"a person seated, rotating object with hands.",2,0.76950276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004727.txt
642,robot_mechanical,M004727,"a person seated, rotating object with hands.",2,0.76950276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004727.txt
643,robot_mechanical,M002063,a person shakes their legs and arms,2,0.7694416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002063.txt
644,robot_mechanical,002063,a person shakes their legs and arms,2,0.7694416,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002063.txt
645,robot_mechanical,007285,person stands still then moves right hand across their body and lifts up shoulder height,2,0.7693739,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007285.txt
646,robot_mechanical,M006258,person stands and folds arms in front of their body,1,0.7693681,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006258.txt
647,robot_mechanical,006258,person stands and folds arms in front of their body,1,0.7693681,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006258.txt
648,robot_mechanical,M003472,"a person takes a few steps forward and bend down slightly, takes their left arm and opens something",1,0.769267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003472.txt
649,robot_mechanical,M007526,a person moving something from right to left,0,0.7692501,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007526.txt
650,robot_mechanical,M004069,a person moving something from right to left,1,0.7692501,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004069.txt
651,robot_mechanical,M008168,a person moves both hands.,2,0.7692267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008168.txt
652,robot_mechanical,008168,a person moves both hands.,2,0.7692267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008168.txt
653,robot_mechanical,002100,a person lowers their right arm from their middle and then raises it again,1,0.7692057,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002100.txt
654,robot_mechanical,M012596,a person stretches by holding their hands out and moving their upper body about.,0,0.7691982,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012596.txt
655,robot_mechanical,012596,a person stretches by holding their hands out and moving their upper body about.,0,0.7691982,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012596.txt
656,robot_mechanical,000096,"a person stretched right arm up and over to the left, then left arm up and over to the right",0,0.7691569,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000096.txt
657,robot_mechanical,M009071,a person swings his arms back and forth and bounces,2,0.7691233,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009071.txt
658,robot_mechanical,009071,a person swings his arms back and forth and bounces,2,0.7691233,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009071.txt
659,robot_mechanical,000420,a person holds their hands in front of them and moves them in a circular motion,0,0.76911795,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000420.txt
660,robot_mechanical,M000420,a person holds their hands in front of them and moves them in a circular motion,0,0.76911795,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000420.txt
661,robot_mechanical,005378,"a person flexes both arms a few times, lowers them and puts them straight out.",1,0.76911646,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005378.txt
662,robot_mechanical,M005378,"a person flexes both arms a few times, lowers them and puts them straight out.",1,0.76911646,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005378.txt
663,robot_mechanical,M008487,a person moves both arms up,1,0.76903325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008487.txt
664,robot_mechanical,008487,a person moves both arms up,1,0.76903325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008487.txt
665,robot_mechanical,003490,person reaches for an object on their left with both hands and gestures a movement of this object to their right.,0,0.76902866,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003490.txt
666,robot_mechanical,001618,a robot is standing then stretch left arm and moves it in anti clockwise direction,2,0.7689474,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001618.txt
667,robot_mechanical,012509,a person moves their left arm in a circular motion in front of their stomach area.,1,0.7687988,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012509.txt
668,robot_mechanical,M000946,"a person stretches first their left arm across their body, then their right.",1,0.7687881,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000946.txt
669,robot_mechanical,M001684,a person performs a stretch,2,0.76878345,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001684.txt
670,robot_mechanical,001684,a person performs a stretch,2,0.76878345,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001684.txt
671,robot_mechanical,001237,a person extends their right arm forward.,1,0.7687751,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001237.txt
672,robot_mechanical,M004527,person stands and stretches our their arms before rotating their left arm,1,0.7686507,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004527.txt
673,robot_mechanical,001744,the person stretches with their left arm over their head then with their right arm,1,0.76859426,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001744.txt
674,robot_mechanical,M014576,a person stretches their arm by diagonally reaching across,1,0.7685752,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014576.txt
675,robot_mechanical,014576,a person stretches their arm by diagonally reaching across,1,0.7685752,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014576.txt
676,robot_mechanical,M014113,a figure moves their arms diagonally up and down.,0,0.7685748,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014113.txt
677,robot_mechanical,014113,a figure moves their arms diagonally up and down.,0,0.7685748,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014113.txt
678,robot_mechanical,008853,a figure rubs its hands together and shifts its weight from foot to foot,1,0.7685429,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008853.txt
679,robot_mechanical,M008853,a figure rubs its hands together and shifts its weight from foot to foot,1,0.7685429,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008853.txt
680,robot_mechanical,003068,"a person lifts up their right arm above their head, moves it towards their left side and then back down.",1,0.76850325,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003068.txt
681,robot_mechanical,002281,a figure is moving in a dancing motion with hands,1,0.768444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002281.txt
682,robot_mechanical,M002281,a figure is moving in a dancing motion with hands,1,0.768444,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002281.txt
683,robot_mechanical,M007552,a person lifts their right arm straight out.,0,0.7684357,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007552.txt
684,robot_mechanical,000451,a person standing up folds arms by placing right arm over left.,2,0.7684143,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000451.txt
685,robot_mechanical,001450,person moves from one foot to the other and moves their hands in front of their face in a slight dancing motion.,1,0.76835275,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001450.txt
686,robot_mechanical,M001450,person moves from one foot to the other and moves their hands in front of their face in a slight dancing motion.,1,0.76835275,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001450.txt
687,robot_mechanical,M004849,person lifting an imaginary object from their right and placing it on the left.,0,0.76830405,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004849.txt
688,robot_mechanical,M005756,a person bends its left arm multiple times.,2,0.76824164,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005756.txt
689,robot_mechanical,003785,person rotates hand in air lots of times then brings hand to right hip,2,0.7682389,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003785.txt
690,robot_mechanical,M006453,a person is lifting their left and right arms irratically.,2,0.768221,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006453.txt
691,robot_mechanical,005663,a person moves back and forth with their right arm and then seems to wave goodbye,1,0.76819277,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005663.txt
692,robot_mechanical,005428,"a person moves their arms in circles in the same direction, but in opposite parts of the motion",0,0.76815593,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005428.txt
693,robot_mechanical,M005428,"a person moves their arms in circles in the same direction, but in opposite parts of the motion",0,0.76815593,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005428.txt
694,robot_mechanical,M001801,"a person bends at the waist, outstretching both arms to reach to the left, then the right, then straight in front of them",0,0.7681396,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001801.txt
695,robot_mechanical,M013304,a figure lifts something from waist height on the right and sets it down to the left,1,0.7681247,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013304.txt
696,robot_mechanical,004687,"a person extends their arms out to their sides then rotates them backwards, stretching their shoulders.",2,0.76812375,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004687.txt
697,robot_mechanical,M004687,"a person extends their arms out to their sides then rotates them backwards, stretching their shoulders.",2,0.76812375,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004687.txt
698,robot_mechanical,M003787,a person takes two steps forward and then starts to motion both arms and hands,2,0.76811194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003787.txt
699,robot_mechanical,003787,a person takes two steps forward and then starts to motion both arms and hands,2,0.76811194,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003787.txt
700,robot_mechanical,M013938,a person is stretching their arms and turns.,2,0.7680774,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013938.txt
701,robot_mechanical,013938,a person is stretching their arms and turns.,2,0.7680774,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013938.txt
702,robot_mechanical,008705,"a person makes a lifting motion with their right arm, lowers their right arm, and then raises their right arm again.",2,0.76806414,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008705.txt
703,robot_mechanical,008525,a person rotates their left arm in front of them from the elbow.,1,0.76799566,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008525.txt
704,robot_mechanical,M011895,a person is moving their forearms up and down.,2,0.7679608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011895.txt
705,robot_mechanical,011895,a person is moving their forearms up and down.,2,0.7679608,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011895.txt
706,robot_mechanical,003209,a person walks forward quickly with a slight swing of the arms,2,0.7679508,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003209.txt
707,robot_mechanical,M003209,a person walks forward quickly with a slight swing of the arms,2,0.7679508,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003209.txt
708,robot_mechanical,000346,"a person moves their right arm gently, then picks something up with both hands and puts it to the side",1,0.7678837,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000346.txt
709,robot_mechanical,M010637,a person moves both hands in opposite circles in front of their body.,2,0.76787937,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010637.txt
710,robot_mechanical,010637,a person moves both hands in opposite circles in front of their body.,2,0.76787937,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010637.txt
711,robot_mechanical,M005328,a person lifts their right arm,0,0.76787597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005328.txt
712,robot_mechanical,M006203,"a person standing up straight twist his body in a quick motion towards the right and left, using their arms as momentum.",2,0.76784956,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006203.txt
713,robot_mechanical,000773,a person stretches both arms to their side and hold it for a few seconds before releasing,0,0.7678276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000773.txt
714,robot_mechanical,M000773,a person stretches both arms to their side and hold it for a few seconds before releasing,0,0.7678276,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000773.txt
715,robot_mechanical,000078,"a person stands still with their hands on their legs, then moves their arms",1,0.7678139,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000078.txt
716,robot_mechanical,M000078,"a person stands still with their hands on their legs, then moves their arms",1,0.7678139,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000078.txt
717,robot_mechanical,011270,a person is moving their left arm in a circular motion in the air.,1,0.7678003,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011270.txt
718,robot_mechanical,007476,a person stretches arms and does arm rolls,0,0.7677072,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007476.txt
719,robot_mechanical,M007476,a person stretches arms and does arm rolls,0,0.7677072,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007476.txt
720,robot_mechanical,013519,"a person picks up a horizontal object from their front left side with both hands, and moves it to the front right side.",0,0.7677047,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013519.txt
721,robot_mechanical,006771,person bends down and keeps legs straight flowing arms left to right before turning around and doing same back,1,0.7676652,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006771.txt
722,robot_mechanical,M000016,"a person bends their right arm at the elbow and raises their left arm towards it, then lowers both arms",0,0.7676588,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000016.txt
723,robot_mechanical,M001776,a person who seems to be lifting something with their left hand,2,0.7676365,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001776.txt
724,robot_mechanical,012823,"a person lifts their right hand up and moves it around, occasionally bringing up their left hand.",1,0.7675883,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012823.txt
725,robot_mechanical,M002652,a person swaying from side to side.,0,0.7675576,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002652.txt
726,robot_mechanical,002652,a person swaying from side to side.,0,0.7675576,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002652.txt
727,robot_mechanical,003533,"a person bends their right arm at the elbow, moves their arm around, then raises both arms",1,0.76755136,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003533.txt
728,robot_mechanical,M012267,a standing person does forearm lifts twice in place.,2,0.7674625,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012267.txt
729,robot_mechanical,012267,a standing person does forearm lifts twice in place.,2,0.7674625,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012267.txt
730,robot_mechanical,001534,a person streches their arms to the left then right.,2,0.76741827,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001534.txt
731,robot_mechanical,007454,a person moves their right arm up and the left arm toward their chest as a gesture.,2,0.76741755,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007454.txt
732,robot_mechanical,004250,"a person moves both their arms to the side, and then raises their left arm",0,0.7673796,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004250.txt
733,robot_mechanical,005618,a person lunges forward thrusting their left hand out at the same time,0,0.7673619,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005618.txt
734,robot_mechanical,M004250,"a person moves both their arms to the side, and then raises their right arm",0,0.76734376,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004250.txt
735,robot_mechanical,001825,a person flaps their arms forward and backward,2,0.7672943,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001825.txt
